========================================
QS complex  d=20  N=861  rng(1)
Started: 2026-05-10 03:05:49
========================================

--- 生成约束矩阵 ---
qsmom_complex: n=861, m=606452 (5220.39s)
convertCtoR:   n_r=1722, m_r=606452

--- ManiCSDP (complex SDP) ---
ManiCSDP is starting...
CSDP size: n = 861, m = 606452
Iter 156, obj:-49.66717363, gap:1.6e-04, pinf:6.2e-04, dinf:8.1e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:417.09s
Iter 157, obj:-49.66296626, gap:1.2e-04, pinf:6.2e-04, dinf:7.9e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:419.67s
Iter 158, obj:-49.66473459, gap:1.5e-04, pinf:6.2e-04, dinf:8.1e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:422.25s
Iter 159, obj:-49.66296088, gap:1.2e-04, pinf:6.1e-04, dinf:7.6e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:424.83s
Iter 160, obj:-49.66228435, gap:1.2e-04, pinf:6.1e-04, dinf:7.8e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:427.40s
Iter 161, obj:-49.66425751, gap:1.4e-04, pinf:6.1e-04, dinf:7.8e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:429.99s
Iter 162, obj:-49.66431262, gap:1.4e-04, pinf:6.1e-04, dinf:7.2e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:432.57s
Iter 163, obj:-49.66515327, gap:1.4e-04, pinf:6.1e-04, dinf:7.8e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:435.15s
Iter 164, obj:-49.66178970, gap:1.1e-04, pinf:6.0e-04, dinf:6.8e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:437.74s
Iter 165, obj:-49.66496977, gap:1.2e-04, pinf:6.0e-04, dinf:7.3e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:440.32s
Iter 166, obj:-49.66123148, gap:1.1e-04, pinf:6.0e-04, dinf:7.3e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:442.90s
Iter 167, obj:-49.66357610, gap:1.3e-04, pinf:6.1e-04, dinf:7.0e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:445.45s
Iter 168, obj:-49.65859971, gap:5.3e-05, pinf:6.0e-04, dinf:7.6e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:448.02s
Iter 169, obj:-49.66314179, gap:1.3e-04, pinf:6.0e-04, dinf:6.7e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:450.59s
Iter 170, obj:-49.66509657, gap:1.2e-04, pinf:6.1e-04, dinf:7.6e-05, gradnorm:1.6e-02, r:8, p:14, sigma:64.000, time:453.18s
Iter 171, obj:-49.65960343, gap:8.3e-05, pinf:6.1e-04, dinf:6.0e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:455.77s
Iter 172, obj:-49.66002766, gap:9.1e-05, pinf:6.0e-04, dinf:6.4e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:458.32s
Iter 173, obj:-49.66059123, gap:1.0e-04, pinf:6.0e-04, dinf:6.2e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:461.06s
Iter 174, obj:-49.66253532, gap:1.2e-04, pinf:6.0e-04, dinf:6.3e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:463.66s
Iter 175, obj:-49.66500259, gap:1.4e-04, pinf:6.1e-04, dinf:6.4e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:466.22s
Iter 176, obj:-49.66654299, gap:1.6e-04, pinf:6.0e-04, dinf:6.7e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:468.80s
Iter 177, obj:-49.66415890, gap:1.2e-04, pinf:6.1e-04, dinf:6.5e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:471.37s
Iter 178, obj:-49.66197131, gap:8.6e-05, pinf:6.0e-04, dinf:6.4e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:473.95s
Iter 179, obj:-49.66598421, gap:1.5e-04, pinf:5.9e-04, dinf:6.0e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:476.52s
Iter 180, obj:-49.66820881, gap:1.7e-04, pinf:6.0e-04, dinf:6.6e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:479.11s
Iter 181, obj:-49.66322895, gap:1.3e-04, pinf:6.0e-04, dinf:6.3e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:481.69s
Iter 182, obj:-49.66376455, gap:1.4e-04, pinf:5.9e-04, dinf:5.7e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:484.27s
Iter 183, obj:-49.66351907, gap:1.0e-04, pinf:5.9e-04, dinf:6.3e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:486.86s
Iter 184, obj:-49.66060438, gap:1.0e-04, pinf:6.0e-04, dinf:6.3e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:489.44s
Iter 185, obj:-49.66227943, gap:1.1e-04, pinf:5.9e-04, dinf:5.8e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:492.35s
Iter 186, obj:-49.66449109, gap:1.4e-04, pinf:5.9e-04, dinf:5.4e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:495.02s
Iter 187, obj:-49.66173401, gap:1.1e-04, pinf:6.0e-04, dinf:5.7e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:497.67s
Iter 188, obj:-49.65859491, gap:8.4e-05, pinf:5.9e-04, dinf:6.5e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:500.26s
Iter 189, obj:-49.65919002, gap:8.9e-05, pinf:6.0e-04, dinf:6.0e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:502.86s
Iter 190, obj:-49.66202463, gap:1.1e-04, pinf:5.9e-04, dinf:5.2e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:505.44s
Iter 191, obj:-49.66619871, gap:1.6e-04, pinf:5.9e-04, dinf:5.9e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:508.10s
Iter 192, obj:-49.66553642, gap:1.5e-04, pinf:5.8e-04, dinf:5.3e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:510.72s
Iter 193, obj:-49.66225964, gap:1.3e-04, pinf:5.7e-04, dinf:5.8e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:513.35s
Iter 194, obj:-49.66309271, gap:1.2e-04, pinf:6.0e-04, dinf:5.0e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:515.98s
Iter 195, obj:-49.66416636, gap:1.3e-04, pinf:5.9e-04, dinf:5.6e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:518.57s
Iter 196, obj:-49.65953161, gap:9.9e-05, pinf:5.9e-04, dinf:4.8e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:521.19s
Iter 197, obj:-49.66087100, gap:9.9e-05, pinf:5.8e-04, dinf:5.2e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:523.79s
Iter 198, obj:-49.66234381, gap:1.1e-04, pinf:5.8e-04, dinf:4.8e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:526.37s
Iter 199, obj:-49.66236901, gap:9.1e-05, pinf:5.9e-04, dinf:5.8e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:528.99s
Iter 200, obj:-49.65943520, gap:9.6e-05, pinf:5.9e-04, dinf:4.8e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:531.64s
Iter 201, obj:-49.66078266, gap:7.6e-05, pinf:5.8e-04, dinf:5.3e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:534.23s
Iter 202, obj:-49.66184618, gap:7.6e-05, pinf:5.8e-04, dinf:5.2e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:536.83s
Iter 203, obj:-49.66263335, gap:1.2e-04, pinf:5.9e-04, dinf:4.5e-05, gradnorm:2.3e-02, r:8, p:14, sigma:64.000, time:539.45s
Iter 204, obj:-49.66694964, gap:1.6e-04, pinf:5.9e-04, dinf:5.2e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:542.06s
Iter 205, obj:-49.66631883, gap:1.6e-04, pinf:5.8e-04, dinf:5.0e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:544.83s
Iter 206, obj:-49.66345534, gap:1.3e-04, pinf:5.9e-04, dinf:4.6e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:547.43s
Iter 207, obj:-49.66193383, gap:1.2e-04, pinf:5.9e-04, dinf:4.6e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:550.03s
Iter 208, obj:-49.66067292, gap:1.1e-04, pinf:5.7e-04, dinf:4.6e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:552.63s
Iter 209, obj:-49.65992475, gap:9.8e-05, pinf:5.7e-04, dinf:4.7e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:555.24s
Iter 210, obj:-49.66319692, gap:1.3e-04, pinf:5.8e-04, dinf:4.6e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:557.82s
Iter 211, obj:-49.66441473, gap:1.3e-04, pinf:6.0e-04, dinf:4.7e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:560.39s
Iter 212, obj:-49.65894811, gap:6.1e-05, pinf:5.8e-04, dinf:4.6e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:562.97s
Iter 213, obj:-49.66059590, gap:1.1e-04, pinf:5.9e-04, dinf:4.7e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:565.56s
Iter 214, obj:-49.66503946, gap:1.4e-04, pinf:5.8e-04, dinf:3.9e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:568.15s
Iter 215, obj:-49.66432361, gap:1.5e-04, pinf:5.8e-04, dinf:4.2e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:570.72s
Iter 216, obj:-49.66147797, gap:1.1e-04, pinf:5.8e-04, dinf:3.9e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:573.32s
Iter 217, obj:-49.66099040, gap:1.1e-04, pinf:5.7e-04, dinf:3.9e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:575.91s
Iter 218, obj:-49.66463765, gap:1.4e-04, pinf:5.8e-04, dinf:4.0e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:578.49s
Iter 219, obj:-49.66388195, gap:1.3e-04, pinf:5.8e-04, dinf:3.9e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:581.08s
Iter 220, obj:-49.65837343, gap:8.6e-05, pinf:5.7e-04, dinf:4.0e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:583.67s
Iter 221, obj:-49.66071801, gap:6.7e-05, pinf:5.7e-04, dinf:4.5e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:586.25s
Iter 222, obj:-49.65994478, gap:9.8e-05, pinf:5.7e-04, dinf:3.8e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:588.84s
Iter 223, obj:-49.66165421, gap:8.5e-05, pinf:5.7e-04, dinf:3.9e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:591.40s
Iter 224, obj:-49.66106435, gap:7.5e-05, pinf:5.8e-04, dinf:4.3e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:593.97s
Iter 225, obj:-49.65952527, gap:8.9e-05, pinf:5.8e-04, dinf:4.3e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:596.55s
Iter 226, obj:-49.65984349, gap:9.5e-05, pinf:5.7e-04, dinf:4.2e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:599.12s
Iter 227, obj:-49.65977715, gap:1.1e-04, pinf:5.7e-04, dinf:3.7e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:601.69s
Iter 228, obj:-49.66090255, gap:1.0e-04, pinf:5.7e-04, dinf:4.2e-05, gradnorm:2.3e-02, r:8, p:14, sigma:64.000, time:604.28s
Iter 229, obj:-49.66142094, gap:1.0e-04, pinf:5.7e-04, dinf:3.5e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:606.86s
Iter 230, obj:-49.66178556, gap:1.1e-04, pinf:5.7e-04, dinf:4.3e-05, gradnorm:1.9e-02, r:8, p:14, sigma:64.000, time:609.44s
Iter 231, obj:-49.66401524, gap:1.4e-04, pinf:5.8e-04, dinf:3.5e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:612.02s
Iter 232, obj:-49.66282002, gap:9.5e-05, pinf:5.6e-04, dinf:3.5e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:614.62s
Iter 233, obj:-49.66050420, gap:1.0e-04, pinf:5.8e-04, dinf:4.1e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:617.20s
Iter 234, obj:-49.65940740, gap:8.9e-05, pinf:5.6e-04, dinf:3.5e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:619.80s
Iter 235, obj:-49.65867636, gap:6.3e-05, pinf:5.6e-04, dinf:3.4e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:622.39s
Iter 236, obj:-49.66060838, gap:6.5e-05, pinf:5.7e-04, dinf:3.2e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:624.96s
Iter 237, obj:-49.66141841, gap:1.1e-04, pinf:5.7e-04, dinf:3.0e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:627.56s
Iter 238, obj:-49.66367795, gap:1.1e-04, pinf:5.6e-04, dinf:3.6e-05, gradnorm:1.9e-02, r:7, p:14, sigma:64.000, time:630.13s
Iter 239, obj:-49.66123246, gap:1.1e-04, pinf:5.6e-04, dinf:3.6e-05, gradnorm:2.4e-02, r:8, p:13, sigma:64.000, time:632.70s
Iter 240, obj:-49.66523679, gap:1.2e-04, pinf:5.5e-04, dinf:3.0e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:635.27s
Iter 241, obj:-49.66358296, gap:9.6e-05, pinf:5.6e-04, dinf:2.7e-05, gradnorm:2.0e-02, r:8, p:14, sigma:64.000, time:637.86s
Iter 242, obj:-49.66037742, gap:1.0e-04, pinf:5.7e-04, dinf:3.0e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:640.44s
Iter 243, obj:-49.66159487, gap:1.0e-04, pinf:5.7e-04, dinf:3.1e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:643.01s
Iter 244, obj:-49.66141658, gap:1.1e-04, pinf:5.6e-04, dinf:3.0e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:645.61s
Iter 245, obj:-49.66406588, gap:1.1e-04, pinf:5.6e-04, dinf:3.4e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:648.18s
Iter 246, obj:-49.66143098, gap:1.1e-04, pinf:5.7e-04, dinf:3.0e-05, gradnorm:2.1e-02, r:8, p:14, sigma:64.000, time:650.80s
Iter 247, obj:-49.66025892, gap:9.8e-05, pinf:5.6e-04, dinf:2.9e-05, gradnorm:1.8e-02, r:8, p:14, sigma:64.000, time:653.41s
Iter 248, obj:-49.66064919, gap:1.1e-04, pinf:5.6e-04, dinf:2.7e-05, gradnorm:2.5e-02, r:8, p:14, sigma:64.000, time:655.99s
Iter 249, obj:-49.66119823, gap:8.5e-05, pinf:5.3e-04, dinf:3.8e-05, gradnorm:2.0e-02, r:7, p:14, sigma:64.000, time:658.74s
Iter 250, obj:-49.66168132, gap:8.9e-05, pinf:5.5e-04, dinf:2.1e-05, gradnorm:1.8e-02, r:8, p:13, sigma:64.000, time:661.35s
Iter 251, obj:-49.65955622, gap:1.0e-04, pinf:5.5e-04, dinf:2.4e-05, gradnorm:2.2e-02, r:8, p:14, sigma:64.000, time:663.95s
Iter 252, obj:-49.65582925, gap:6.7e-05, pinf:5.2e-04, dinf:2.7e-05, gradnorm:1.8e-02, r:7, p:14, sigma:64.000, time:666.56s
Iter 253, obj:-49.65731388, gap:8.2e-05, pinf:5.4e-04, dinf:2.7e-05, gradnorm:1.9e-02, r:7, p:13, sigma:64.000, time:669.15s
Iter 254, obj:-49.66176251, gap:1.2e-04, pinf:5.4e-04, dinf:2.2e-05, gradnorm:2.1e-02, r:7, p:13, sigma:64.000, time:671.73s
Iter 255, obj:-49.66085872, gap:1.2e-04, pinf:5.2e-04, dinf:2.4e-05, gradnorm:1.9e-02, r:7, p:13, sigma:64.000, time:674.30s
Iter 256, obj:-49.65913741, gap:9.7e-05, pinf:5.2e-04, dinf:2.3e-05, gradnorm:2.0e-02, r:7, p:13, sigma:64.000, time:676.88s
Iter 257, obj:-49.65920092, gap:7.1e-05, pinf:5.2e-04, dinf:2.3e-05, gradnorm:2.1e-02, r:7, p:13, sigma:64.000, time:679.49s
Iter 258, obj:-49.65454087, gap:5.2e-05, pinf:4.9e-04, dinf:2.4e-05, gradnorm:2.0e-02, r:7, p:12, sigma:64.000, time:682.07s
Iter 259, obj:-49.65829003, gap:8.7e-05, pinf:5.1e-04, dinf:1.7e-05, gradnorm:2.0e-02, r:7, p:13, sigma:64.000, time:684.64s
Iter 260, obj:-49.66116337, gap:1.1e-04, pinf:5.0e-04, dinf:2.5e-05, gradnorm:2.0e-02, r:7, p:13, sigma:64.000, time:687.22s
Iter 261, obj:-49.66147558, gap:8.4e-05, pinf:5.2e-04, dinf:2.2e-05, gradnorm:1.9e-02, r:7, p:13, sigma:64.000, time:689.81s
Iter 262, obj:-49.65778486, gap:5.4e-05, pinf:5.1e-04, dinf:2.0e-05, gradnorm:1.9e-02, r:7, p:12, sigma:64.000, time:692.37s
Iter 263, obj:-49.66012929, gap:8.0e-05, pinf:5.2e-04, dinf:2.5e-05, gradnorm:2.1e-02, r:7, p:13, sigma:64.000, time:694.94s
Iter 264, obj:-49.65260684, gap:3.8e-06, pinf:4.8e-04, dinf:2.0e-05, gradnorm:2.0e-02, r:6, p:12, sigma:64.000, time:697.48s
Iter 265, obj:-49.65628296, gap:2.8e-05, pinf:5.0e-04, dinf:2.3e-05, gradnorm:2.1e-02, r:7, p:11, sigma:64.000, time:700.04s
Iter 266, obj:-49.66041388, gap:6.6e-05, pinf:5.0e-04, dinf:1.6e-05, gradnorm:1.9e-02, r:7, p:12, sigma:64.000, time:702.60s
Iter 267, obj:-49.66012124, gap:7.5e-05, pinf:4.9e-04, dinf:2.3e-05, gradnorm:1.9e-02, r:6, p:12, sigma:64.000, time:705.17s
Iter 268, obj:-49.65745454, gap:8.1e-05, pinf:4.8e-04, dinf:1.4e-05, gradnorm:2.1e-02, r:6, p:11, sigma:64.000, time:707.72s
Iter 269, obj:-49.65035285, gap:1.2e-05, pinf:4.1e-04, dinf:1.9e-05, gradnorm:1.6e-02, r:5, p:10, sigma:64.000, time:710.24s
Iter 270, obj:-49.65942903, gap:1.0e-04, pinf:5.0e-04, dinf:1.5e-05, gradnorm:2.1e-02, r:6, p:11, sigma:64.000, time:712.80s
Iter 271, obj:-49.65741188, gap:8.1e-05, pinf:4.6e-04, dinf:1.8e-05, gradnorm:1.9e-02, r:5, p:11, sigma:64.000, time:715.37s
Iter 272, obj:-49.65280849, gap:4.0e-05, pinf:4.5e-04, dinf:2.1e-05, gradnorm:1.7e-02, r:5, p:10, sigma:64.000, time:717.92s
Iter 273, obj:-49.65023428, gap:9.0e-06, pinf:4.4e-04, dinf:1.9e-05, gradnorm:1.7e-02, r:5, p:10, sigma:64.000, time:720.46s
Iter 274, obj:-49.64869188, gap:7.5e-06, pinf:4.6e-04, dinf:1.9e-05, gradnorm:1.8e-02, r:5, p:10, sigma:64.000, time:722.99s
Iter 275, obj:-49.65727440, gap:7.8e-05, pinf:5.0e-04, dinf:1.6e-05, gradnorm:1.9e-02, r:6, p:11, sigma:64.000, time:725.54s
Iter 276, obj:-49.66227890, gap:1.3e-04, pinf:5.1e-04, dinf:2.1e-05, gradnorm:2.2e-02, r:6, p:12, sigma:64.000, time:728.12s
Iter 277, obj:-49.65324283, gap:3.3e-05, pinf:4.6e-04, dinf:1.6e-05, gradnorm:1.9e-02, r:6, p:11, sigma:64.000, time:730.68s
Iter 278, obj:-49.65593547, gap:6.4e-05, pinf:4.6e-04, dinf:2.3e-05, gradnorm:1.8e-02, r:6, p:11, sigma:64.000, time:733.25s
Iter 279, obj:-49.66138899, gap:1.1e-04, pinf:5.1e-04, dinf:1.3e-05, gradnorm:2.0e-02, r:7, p:12, sigma:64.000, time:735.79s
Iter 280, obj:-49.65463800, gap:5.1e-05, pinf:4.2e-04, dinf:2.2e-05, gradnorm:1.9e-02, r:5, p:11, sigma:64.000, time:738.34s
Iter 281, obj:-49.65255900, gap:3.8e-05, pinf:4.5e-04, dinf:1.5e-05, gradnorm:1.8e-02, r:6, p:10, sigma:64.000, time:740.90s
Iter 282, obj:-49.65736290, gap:7.8e-05, pinf:4.5e-04, dinf:1.0e-05, gradnorm:1.9e-02, r:5, p:11, sigma:64.000, time:743.45s
Iter 283, obj:-49.65676055, gap:6.6e-05, pinf:4.0e-04, dinf:1.5e-05, gradnorm:1.6e-02, r:4, p:9, sigma:64.000, time:745.96s
Iter 284, obj:-49.65347712, gap:4.4e-05, pinf:3.9e-04, dinf:2.2e-05, gradnorm:1.5e-02, r:4, p:8, sigma:64.000, time:748.44s
Iter 285, obj:-49.64295149, gap:7.1e-05, pinf:3.5e-04, dinf:1.8e-05, gradnorm:2.1e-02, r:4, p:8, sigma:64.000, time:750.69s
Iter 286, obj:-49.66027343, gap:4.7e-05, pinf:5.3e-04, dinf:2.0e-05, gradnorm:2.2e-02, r:5, p:9, sigma:64.000, time:753.20s
Iter 287, obj:-49.65149837, gap:5.0e-06, pinf:3.8e-04, dinf:2.2e-05, gradnorm:1.7e-02, r:4, p:8, sigma:64.000, time:755.70s
Iter 288, obj:-49.65903717, gap:9.2e-05, pinf:4.7e-04, dinf:2.7e-05, gradnorm:1.5e-02, r:6, p:9, sigma:64.000, time:758.20s
Iter 289, obj:-49.64873306, gap:2.1e-05, pinf:3.7e-04, dinf:2.1e-05, gradnorm:2.2e-02, r:4, p:10, sigma:64.000, time:760.45s
Iter 290, obj:-49.66946672, gap:1.3e-04, pinf:5.7e-04, dinf:2.2e-05, gradnorm:2.6e-02, r:6, p:9, sigma:64.000, time:762.96s
Iter 291, obj:-49.64729186, gap:7.9e-05, pinf:4.2e-04, dinf:2.7e-05, gradnorm:1.9e-02, r:4, p:9, sigma:64.000, time:765.50s
Iter 292, obj:-49.66699559, gap:1.6e-04, pinf:5.3e-04, dinf:2.1e-05, gradnorm:1.7e-02, r:7, p:10, sigma:64.000, time:768.02s
Iter 293, obj:-49.64597457, gap:3.6e-05, pinf:3.9e-04, dinf:2.5e-05, gradnorm:2.8e-02, r:4, p:11, sigma:64.000, time:770.31s
Iter 294, obj:-49.66792426, gap:8.9e-05, pinf:6.2e-04, dinf:2.1e-05, gradnorm:3.0e-02, r:7, p:10, sigma:64.000, time:772.84s
Iter 295, obj:-49.64839637, gap:5.1e-05, pinf:4.6e-04, dinf:3.1e-05, gradnorm:1.8e-02, r:5, p:11, sigma:64.000, time:775.39s
Iter 296, obj:-49.65958699, gap:1.0e-04, pinf:5.3e-04, dinf:2.3e-05, gradnorm:1.9e-02, r:7, p:11, sigma:64.000, time:777.94s
Iter 297, obj:-49.65022089, gap:1.3e-05, pinf:4.6e-04, dinf:2.1e-05, gradnorm:1.9e-02, r:5, p:12, sigma:64.000, time:780.49s
Iter 298, obj:-49.65123963, gap:2.0e-05, pinf:4.5e-04, dinf:1.8e-05, gradnorm:1.6e-02, r:5, p:10, sigma:64.000, time:783.01s
Iter 299, obj:-49.65066483, gap:1.4e-05, pinf:4.2e-04, dinf:2.1e-05, gradnorm:1.8e-02, r:5, p:9, sigma:64.000, time:785.52s
Iter 300, obj:-49.65985631, gap:1.1e-04, pinf:4.8e-04, dinf:1.6e-05, gradnorm:1.9e-02, r:6, p:11, sigma:64.000, time:788.10s
Iter 301, obj:-49.65925998, gap:9.2e-05, pinf:4.5e-04, dinf:1.9e-05, gradnorm:1.7e-02, r:6, p:11, sigma:64.000, time:790.68s
Iter 302, obj:-49.65339026, gap:1.3e-05, pinf:4.0e-04, dinf:1.2e-05, gradnorm:1.7e-02, r:4, p:10, sigma:64.000, time:793.20s
Iter 303, obj:-49.66084720, gap:1.1e-04, pinf:4.2e-04, dinf:1.5e-05, gradnorm:1.5e-02, r:5, p:8, sigma:64.000, time:795.71s
Iter 304, obj:-49.65070533, gap:5.8e-06, pinf:3.7e-04, dinf:2.3e-05, gradnorm:2.2e-02, r:3, p:9, sigma:64.000, time:797.95s
Iter 305, obj:-49.66234576, gap:9.3e-05, pinf:5.4e-04, dinf:2.6e-05, gradnorm:2.4e-02, r:5, p:8, sigma:64.000, time:800.44s
Iter 306, obj:-49.64688008, gap:3.7e-05, pinf:3.9e-04, dinf:2.8e-05, gradnorm:1.5e-02, r:4, p:8, sigma:64.000, time:802.95s
Iter 307, obj:-49.65372531, gap:4.6e-05, pinf:4.5e-04, dinf:1.1e-05, gradnorm:1.6e-02, r:4, p:9, sigma:64.000, time:805.48s
Iter 308, obj:-49.64904354, gap:5.2e-06, pinf:3.8e-04, dinf:1.6e-05, gradnorm:1.5e-02, r:4, p:8, sigma:64.000, time:807.98s
Iter 309, obj:-49.65232472, gap:2.9e-05, pinf:3.8e-04, dinf:1.0e-05, gradnorm:1.4e-02, r:4, p:8, sigma:64.000, time:810.49s
Iter 310, obj:-49.65778791, gap:8.7e-05, pinf:3.9e-04, dinf:1.3e-05, gradnorm:1.6e-02, r:4, p:8, sigma:64.000, time:813.00s
Iter 311, obj:-49.65862643, gap:9.0e-05, pinf:3.9e-04, dinf:1.7e-05, gradnorm:1.5e-02, r:4, p:8, sigma:64.000, time:815.49s
Iter 312, obj:-49.64667716, gap:3.8e-05, pinf:2.9e-04, dinf:1.5e-05, gradnorm:2.2e-02, r:3, p:7, sigma:64.000, time:817.73s
Iter 313, obj:-49.66495433, gap:1.1e-04, pinf:5.0e-04, dinf:2.9e-05, gradnorm:2.8e-02, r:4, p:7, sigma:64.000, time:820.26s
Iter 314, obj:-49.64016667, gap:8.1e-05, pinf:3.3e-04, dinf:1.8e-05, gradnorm:2.6e-02, r:3, p:7, sigma:64.000, time:822.50s
Iter 315, obj:-49.66509665, gap:9.6e-05, pinf:5.2e-04, dinf:1.3e-05, gradnorm:2.4e-02, r:4, p:7, sigma:64.000, time:825.01s
Iter 316, obj:-49.65094727, gap:7.0e-06, pinf:4.1e-04, dinf:2.4e-05, gradnorm:1.8e-02, r:4, p:7, sigma:64.000, time:827.52s
Iter 317, obj:-49.65728024, gap:7.3e-05, pinf:4.7e-04, dinf:1.6e-05, gradnorm:1.5e-02, r:5, p:9, sigma:64.000, time:830.04s
Iter 318, obj:-49.65253452, gap:2.8e-05, pinf:4.4e-04, dinf:1.7e-05, gradnorm:1.7e-02, r:5, p:10, sigma:64.000, time:832.57s
Iter 319, obj:-49.65272287, gap:3.5e-05, pinf:3.9e-04, dinf:1.6e-05, gradnorm:1.5e-02, r:4, p:9, sigma:64.000, time:835.10s
